IncidentCityLat,IncidentCityLon,IncidentOcurredDate,IncidentDateAvgTemp,IncidentDateRained
38.2542376,-85.759407,2021-01-17,2.1,1.0
38.2542376,-85.759407,2021-01-21,5.7,0.0
38.2542376,-85.759407,2021-01-22,4.2,0.0
38.2542376,-85.759407,2021-01-23,-1.7,0.0
38.2542376,-85.759407,2021-01-24,1.4,1.0
38.2542376,-85.759407,2021-01-25,3.4,1.0
38.2542376,-85.759407,2021-01-26,6.7,0.0
38.2542376,-85.759407,2021-01-27,2.6,1.0
38.2542376,-85.759407,2021-01-29,-2.6,0.0
38.2542376,-85.759407,2021-01-30,0.4,1.0
38.2542376,-85.759407,2021-01-31,5.6,1.0
38.2542376,-85.759407,2021-02-01,0.7,1.0
38.2542376,-85.759407,2021-02-03,1.3,0.0
38.2542376,-85.759407,2021-02-04,1.6,1.0
38.2542376,-85.759407,2021-02-05,2.6,0.0
38.2542376,-85.759407,2021-02-06,2.2,1.0
38.2542376,-85.759407,2021-02-07,-2.2,1.0
38.2542376,-85.759407,2021-02-08,-3.1,0.0
38.2542376,-85.759407,2021-02-10,-1.3,1.0
38.2542376,-85.759407,2021-02-11,-3.2,1.0
38.2542376,-85.759407,2021-02-12,-3.2,0.0
38.2542376,-85.759407,2021-02-13,-2.1,0.0
38.2542376,-85.759407,2021-02-15,-6.3,1.0
38.2542376,-85.759407,2021-02-16,-8.6,1.0
38.2542376,-85.759407,2021-02-18,-3.4,1.0
38.2542376,-85.759407,2021-02-19,-3.8,0.0
38.2542376,-85.759407,2021-02-23,8.7,0.0
38.2542376,-85.759407,2021-02-24,12.2,0.0
38.2542376,-85.759407,2021-02-25,7.1,0.0
38.2542376,-85.759407,2021-02-28,15.1,1.0
38.2542376,-85.759407,2021-03-01,9.6,0.0
38.2542376,-85.759407,2021-03-02,3.7,0.0
38.2542376,-85.759407,2021-03-04,10.1,0.0
38.2542376,-85.759407,2021-03-05,4.4,0.0
38.2542376,-85.759407,2021-03-06,5.4,0.0
38.2542376,-85.759407,2021-03-07,6.3,0.0
38.2542376,-85.759407,2021-03-08,9.1,0.0
38.2542376,-85.759407,2021-03-09,12.6,0.0
38.2542376,-85.759407,2021-03-10,17.0,0.0
38.2542376,-85.759407,2021-03-11,18.9,1.0
38.2542376,-85.759407,2021-03-12,14.3,1.0
38.2542376,-85.759407,2021-03-13,12.2,0.0
38.2542376,-85.759407,2021-03-14,8.4,1.0
38.2542376,-85.759407,2021-03-17,11.9,1.0
38.2542376,-85.759407,2021-03-18,15.9,1.0
38.2542376,-85.759407,2021-03-22,14.6,0.0
38.2542376,-85.759407,2021-03-24,19.1,0.0
38.2542376,-85.759407,2021-03-25,16.4,1.0
38.2542376,-85.759407,2021-03-26,15.8,0.0
38.2542376,-85.759407,2021-03-27,14.0,0.0
38.2542376,-85.759407,2021-03-28,15.1,1.0
38.2542376,-85.759407,2021-03-29,8.8,0.0
38.2542376,-85.759407,2021-03-30,14.9,1.0
38.2542376,-85.759407,2021-04-01,4.8,0.0
38.2542376,-85.759407,2021-04-02,3.4,0.0
38.2542376,-85.759407,2021-04-04,15.8,0.0
38.2542376,-85.759407,2021-04-05,18.1,0.0
38.2542376,-85.759407,2021-04-06,20.1,0.0
38.2542376,-85.759407,2021-04-07,21.6,1.0
38.2542376,-85.759407,2021-04-08,19.4,1.0
38.2542376,-85.759407,2021-04-10,19.8,1.0
38.2542376,-85.759407,2021-04-11,13.9,1.0
38.2542376,-85.759407,2021-04-18,11.9,0.0
38.2542376,-85.759407,2021-04-20,14.6,1.0
38.2542376,-85.759407,2021-04-21,4.9,1.0
38.2542376,-85.759407,2021-04-22,7.8,0.0
38.2542376,-85.759407,2021-04-24,12.4,1.0
38.2542376,-85.759407,2021-04-25,12.8,0.0
38.2542376,-85.759407,2021-04-26,16.1,0.0
38.2542376,-85.759407,2021-04-28,23.4,1.0
38.2542376,-85.759407,2021-04-29,20.9,1.0
38.2542376,-85.759407,2021-04-30,18.1,0.0
38.2542376,-85.759407,2021-05-02,19.5,1.0
38.2542376,-85.759407,2021-05-03,20.4,1.0
38.2542376,-85.759407,2021-05-04,22.1,1.0
38.2542376,-85.759407,2021-05-06,13.9,0.0
38.2542376,-85.759407,2021-05-08,12.8,1.0
38.2542376,-85.759407,2021-05-09,15.8,1.0
38.2542376,-85.759407,2021-05-12,13.9,0.0
38.2542376,-85.759407,2021-05-13,14.4,0.0
38.2542376,-85.759407,2021-05-15,16.8,0.0
38.2542376,-85.759407,2021-05-16,18.2,1.0
38.2542376,-85.759407,2021-05-17,20.3,0.0
38.2542376,-85.759407,2021-05-18,22.6,0.0
38.2542376,-85.759407,2021-05-19,23.4,0.0
38.2542376,-85.759407,2021-05-20,24.9,0.0
38.2542376,-85.759407,2021-05-21,24.7,0.0
38.2542376,-85.759407,2021-05-23,25.4,0.0
38.2542376,-85.759407,2021-05-24,26.7,0.0
38.2542376,-85.759407,2021-05-25,26.6,0.0
38.2542376,-85.759407,2021-05-26,24.8,1.0
38.2542376,-85.759407,2021-05-29,12.7,1.0
38.2542376,-85.759407,2021-05-30,14.6,0.0
38.2542376,-85.759407,2021-05-31,17.3,0.0
38.2542376,-85.759407,2021-06-01,20.3,1.0
38.2542376,-85.759407,2021-06-02,18.8,1.0
38.2542376,-85.759407,2021-06-04,22.7,0.0
38.2542376,-85.759407,2021-06-05,24.9,0.0
38.2542376,-85.759407,2021-06-06,24.4,1.0
38.2542376,-85.759407,2021-06-07,24.8,1.0
38.2542376,-85.759407,2021-06-08,25.0,1.0
38.2542376,-85.759407,2021-06-09,23.9,1.0
38.2542376,-85.759407,2021-06-11,25.4,1.0
38.2542376,-85.759407,2021-06-12,27.4,0.0
38.2542376,-85.759407,2021-06-15,24.5,0.0
38.2542376,-85.759407,2021-06-16,23.7,0.0
38.2542376,-85.759407,2021-06-17,24.9,0.0
38.2542376,-85.759407,2021-06-18,27.6,0.0
38.2542376,-85.759407,2021-06-19,27.0,0.0
38.2542376,-85.759407,2021-06-21,26.9,1.0
38.2542376,-85.759407,2021-06-23,20.5,0.0
38.2567376,-85.6016275,2020-08-27,27.8,0.0
38.2567376,-85.6016275,2020-10-05,11.7,0.0
38.2567376,-85.6016275,2020-10-14,16.9,0.0
38.2567376,-85.6016275,2021-02-11,-3.2,1.0
38.2567376,-85.6016275,2021-02-18,-3.4,1.0
38.2567376,-85.6016275,2021-02-22,6.4,1.0
38.2567376,-85.6016275,2021-04-05,18.1,0.0
38.2567376,-85.6016275,2021-04-27,23.3,0.0
38.2567376,-85.6016275,2021-05-21,24.7,0.0
38.2567376,-85.6016275,2021-05-22,24.8,0.0
38.2567376,-85.6016275,2021-05-25,26.6,0.0
38.2567376,-85.6016275,2021-05-31,17.3,0.0
38.263995,-104.6141867,2020-06-05,25.8,0.0
38.263995,-104.6141867,2020-06-14,25.7,0.0
38.263995,-104.6141867,2020-07-09,30.2,0.0
38.263995,-104.6141867,2020-08-04,23.6,0.0
38.263995,-104.6141867,2020-08-11,25.3,0.0
38.263995,-104.6141867,2020-08-16,26.2,0.0
38.263995,-104.6141867,2020-08-19,26.8,1.0
38.263995,-104.6141867,2020-08-25,27.1,0.0
38.263995,-104.6141867,2020-10-02,15.2,0.0
38.263995,-104.6141867,2020-10-29,6.8,0.0
38.263995,-104.6141867,2021-01-03,2.9,0.0
38.263995,-104.6141867,2021-01-21,4.6,0.0
38.263995,-104.6141867,2021-02-04,4.1,0.0
38.263995,-104.6141867,2021-03-21,14.1,1.0
38.263995,-104.6141867,2021-04-19,8.3,1.0
38.263995,-104.6141867,2021-04-20,-0.6,1.0
38.263995,-104.6141867,2021-05-29,19.2,1.0
38.2834033,-85.5910719,2020-07-28,27.8,0.0
38.2834033,-85.5910719,2021-03-16,10.4,0.0
38.2834033,-85.5910719,2021-04-06,16.6,0.0
38.2834033,-85.5910719,2021-06-08,23.2,1.0
38.2834033,-85.5910719,2021-06-14,25.2,0.0
38.2870143,-85.6410725,2020-05-23,21.4,1.0
38.2870143,-85.6410725,2020-09-19,15.8,0.0
38.2870143,-85.6410725,2021-01-02,4.4,1.0
38.2870143,-85.6410725,2021-02-17,-7.9,1.0
38.3229862,-104.741617,2020-12-01,3.2,0.0
38.3229862,-104.741617,2021-04-16,3.6,1.0
38.3229862,-104.741617,2021-05-17,15.4,1.0
38.3396367,-122.701098,2020-09-02,16.9,0.0
38.3396367,-122.701098,2020-12-21,6.6,0.0
38.3459615,-85.60460479093771,2020-07-11,25.1,1.0
38.3459615,-85.60460479093771,2020-09-12,23.4,1.0
38.3459615,-85.60460479093771,2020-11-21,14.4,1.0
38.3459615,-85.60460479093771,2020-11-25,12.6,1.0
38.3459615,-85.60460479093771,2020-12-16,2.7,1.0
38.3459615,-85.60460479093771,2020-12-23,7.5,1.0
38.3459615,-85.60460479093771,2021-01-16,1.0,1.0
38.3459615,-85.60460479093771,2021-01-19,3.8,1.0
38.3459615,-85.60460479093771,2021-03-19,6.9,1.0
38.3459615,-85.60460479093771,2021-04-05,14.7,0.0
38.3459615,-85.60460479093771,2021-05-29,11.7,1.0
38.3488024,-120.774101,2020-05-19,12.4,0.0
38.3488024,-120.774101,2020-08-02,26.6,0.0
38.3488024,-120.774101,2020-09-09,24.5,0.0
38.3488024,-120.774101,2021-01-25,2.1,1.0
38.3526913,-120.932717,2020-05-28,28.0,0.0
38.3526913,-120.932717,2020-05-31,17.4,0.0
38.3526913,-120.932717,2021-01-29,4.5,1.0
38.3526913,-120.932717,2021-02-08,11.1,0.0
38.3565773,-121.9877444,2020-08-11,24.2,0.0
38.3565773,-121.9877444,2020-10-01,25.7,0.0
38.3565773,-121.9877444,2020-10-08,18.5,0.0
38.3565773,-121.9877444,2020-12-04,8.9,0.0
38.3565773,-121.9877444,2021-01-12,9.6,0.0
38.3929675,-120.802435,2020-08-30,24.6,0.0
38.3929675,-120.802435,2020-09-06,34.6,0.0
38.3929675,-120.802435,2020-12-03,13.5,0.0
38.3929675,-120.802435,2020-12-14,5.5,0.0
38.3929675,-120.802435,2021-01-25,2.1,1.0
38.3929675,-120.802435,2021-02-20,7.3,1.0
38.4021038,-122.824222,2020-06-13,16.5,0.0
38.4021038,-122.824222,2021-01-28,8.4,1.0
38.4021038,-122.824222,2021-02-06,9.3,0.0
38.4087993,-121.3716178,2020-09-06,29.4,0.0
38.4087993,-121.3716178,2020-09-25,20.8,0.0
38.4087993,-121.3716178,2020-10-30,14.1,0.0
38.4087993,-121.3716178,2021-02-26,9.7,0.0
38.4087993,-121.3716178,2021-03-26,14.1,0.0
38.4087993,-121.3716178,2021-04-07,13.8,0.0
38.4087993,-121.3716178,2021-05-14,17.5,0.0
38.4318551,-120.5718719,2020-08-08,26.4,0.0
38.4318551,-120.5718719,2020-08-19,30.9,0.0
38.4318551,-120.5718719,2020-10-25,12.8,0.0
38.4318551,-120.5718719,2021-01-23,6.3,1.0
38.4318551,-120.5718719,2021-06-05,24.5,0.0
38.4404925,-122.7141049,2020-07-20,16.4,0.0
38.4404925,-122.7141049,2020-11-08,9.5,0.0
38.4404925,-122.7141049,2021-01-04,10.3,1.0
38.4404925,-122.7141049,2021-02-12,10.5,0.0
38.4404925,-122.7141049,2021-04-01,15.7,0.0
38.4404925,-122.7141049,2021-04-16,10.5,0.0
38.4404925,-122.7141049,2021-06-11,15.5,0.0
38.4662855,-123.0196176658942,2020-08-30,15.9,0.0
38.4662855,-123.0196176658942,2020-10-05,16.7,0.0
38.4662855,-123.0196176658942,2020-12-07,15.4,0.0
38.4662855,-123.0196176658942,2021-01-25,6.4,0.0
38.4662855,-123.0196176658942,2021-01-30,8.6,0.0
38.4662855,-123.0196176658942,2021-02-07,8.6,0.0
38.4662855,-123.0196176658942,2021-04-18,16.0,0.0
38.5435526,-121.739005,2020-09-14,19.9,0.0
38.5435526,-121.739005,2020-11-22,9.0,0.0
38.5435526,-121.739005,2021-05-27,19.9,0.0
38.5804609,-121.530234,2020-08-17,32.0,0.0
38.5804609,-121.530234,2020-11-20,10.1,0.0
38.5804609,-121.530234,2021-01-14,10.6,0.0
38.5804609,-121.530234,2021-03-28,16.3,0.0
38.5804609,-121.530234,2021-04-01,18.1,0.0
38.5804609,-121.530234,2021-04-13,16.6,0.0
38.5810606,-121.493895,2020-05-19,15.4,0.0
38.5810606,-121.493895,2020-10-08,17.8,0.0
38.5810606,-121.493895,2020-10-22,19.7,0.0
38.5810606,-121.493895,2020-12-07,13.7,0.0
38.5810606,-121.493895,2020-12-20,4.9,0.0
38.5810606,-121.493895,2021-02-19,11.3,1.0
38.5890723,-121.302728,2020-07-17,23.7,0.0
38.5890723,-121.302728,2020-08-25,26.5,0.0
38.5890723,-121.302728,2021-02-07,9.3,0.0
38.6786109,-121.7733285,2020-05-28,27.4,0.0
38.6786109,-121.7733285,2020-06-08,19.9,0.0
38.6786109,-121.7733285,2020-12-05,7.9,0.0
38.6786109,-121.7733285,2020-12-13,9.5,1.0
38.6786109,-121.7733285,2021-01-31,10.0,1.0
38.6786109,-121.7733285,2021-03-05,12.0,1.0
38.6786109,-121.7733285,2021-05-21,17.6,0.0
38.7048801,-76.5331735,2020-10-11,19.5,0.0
38.7048801,-76.5331735,2020-11-06,13.4,0.0
38.7048801,-76.5331735,2020-11-08,13.8,0.0
38.7521235,-121.2880059,2020-08-11,22.8,0.0
38.7521235,-121.2880059,2020-08-14,31.8,0.0
38.7521235,-121.2880059,2020-11-27,8.3,0.0
38.7521235,-121.2880059,2020-12-09,9.1,0.0
38.7521235,-121.2880059,2021-01-08,7.9,1.0
38.7521235,-121.2880059,2021-02-27,10.6,0.0
38.7521235,-121.2880059,2021-04-07,13.7,0.0
38.7521235,-121.2880059,2021-05-31,29.1,0.0
38.7918764,-76.54928589820895,2020-06-15,20.2,0.0
38.7918764,-76.54928589820895,2020-06-23,25.2,0.0
38.7918764,-76.54928589820895,2020-07-09,27.2,0.0
38.7918764,-76.54928589820895,2020-07-15,26.5,0.0
38.7918764,-76.54928589820895,2020-07-22,25.8,0.0
38.7918764,-76.54928589820895,2020-08-02,28.9,0.0
38.7918764,-76.54928589820895,2020-08-16,22.3,0.0
38.7918764,-76.54928589820895,2020-10-28,18.0,0.0
38.7918764,-76.54928589820895,2020-11-22,12.4,0.0
38.7918764,-76.54928589820895,2020-12-13,13.1,0.0
38.7918764,-76.54928589820895,2021-01-03,4.4,1.0
38.7918764,-76.54928589820895,2021-01-13,2.2,0.0
38.7918764,-76.54928589820895,2021-03-15,4.0,0.0
38.7918764,-76.54928589820895,2021-03-28,15.1,1.0
38.7918764,-76.54928589820895,2021-06-14,23.9,1.0
38.7918764,-76.54928589820895,2021-06-23,19.2,0.0
38.8417821,-76.5121798,2020-12-13,13.1,0.0
38.8503923,-76.5960728,2020-12-24,11.4,0.0
38.8915741,-121.29318,2020-08-25,26.8,0.0
38.8950368,-77.0365427,2020-05-13,14.2,0.0
38.8950368,-77.0365427,2020-05-19,17.3,0.0
38.8950368,-77.0365427,2020-05-20,14.4,0.0
38.8950368,-77.0365427,2020-05-21,14.9,0.0
38.8950368,-77.0365427,2020-05-23,22.4,1.0
38.8950368,-77.0365427,2020-05-26,21.1,0.0
38.8950368,-77.0365427,2020-05-27,22.1,0.0
38.8950368,-77.0365427,2020-05-28,23.9,1.0
38.8950368,-77.0365427,2020-05-29,25.8,1.0
38.8950368,-77.0365427,2020-05-31,21.3,0.0
38.8950368,-77.0365427,2020-06-01,18.7,0.0
38.8950368,-77.0365427,2020-06-02,18.9,0.0
38.8950368,-77.0365427,2020-06-03,25.8,0.0
38.8950368,-77.0365427,2020-06-04,28.3,1.0
38.8950368,-77.0365427,2020-06-05,25.1,1.0
38.8950368,-77.0365427,2020-06-06,26.3,0.0
38.8950368,-77.0365427,2020-06-07,25.2,0.0
38.8950368,-77.0365427,2020-06-09,24.9,0.0
38.8950368,-77.0365427,2020-06-10,27.8,1.0
38.8950368,-77.0365427,2020-06-11,26.7,1.0
38.8950368,-77.0365427,2020-06-12,26.4,0.0
38.8950368,-77.0365427,2020-06-13,23.3,0.0
38.8950368,-77.0365427,2020-06-14,21.4,0.0
38.8950368,-77.0365427,2020-06-15,21.2,0.0
38.8950368,-77.0365427,2020-06-16,21.2,0.0
38.8950368,-77.0365427,2020-06-17,20.3,1.0
38.8950368,-77.0365427,2020-06-18,22.6,0.0
38.8950368,-77.0365427,2020-06-19,23.9,1.0
38.8950368,-77.0365427,2020-06-20,23.0,1.0
38.8950368,-77.0365427,2020-06-21,24.2,0.0
38.8950368,-77.0365427,2020-06-23,25.2,0.0
38.8950368,-77.0365427,2020-06-24,27.0,0.0
38.8950368,-77.0365427,2020-06-26,25.2,0.0
38.8950368,-77.0365427,2020-06-27,27.9,1.0
38.8950368,-77.0365427,2020-06-28,27.8,0.0
38.8950368,-77.0365427,2020-06-29,28.6,0.0
38.8950368,-77.0365427,2020-06-30,28.3,0.0
38.8950368,-77.0365427,2020-07-01,26.6,1.0
38.8950368,-77.0365427,2020-07-02,27.2,0.0
38.8950368,-77.0365427,2020-07-03,30.2,0.0
38.8950368,-77.0365427,2020-07-04,30.0,0.0
38.8950368,-77.0365427,2020-07-06,28.8,1.0
38.8950368,-77.0365427,2020-07-07,25.7,1.0
38.8950368,-77.0365427,2020-07-08,28.3,0.0
38.8950368,-77.0365427,2020-07-09,27.9,0.0
38.8950368,-77.0365427,2020-07-10,28.1,0.0
38.8950368,-77.0365427,2020-07-11,28.6,0.0
38.8950368,-77.0365427,2020-07-12,27.8,1.0
38.8950368,-77.0365427,2020-07-13,26.9,1.0
38.8950368,-77.0365427,2020-07-14,27.2,0.0
38.8950368,-77.0365427,2020-07-15,27.6,0.0
38.8950368,-77.0365427,2020-07-16,27.0,0.0
38.8950368,-77.0365427,2020-07-17,28.6,0.0
38.8950368,-77.0365427,2020-07-19,31.0,0.0
38.8950368,-77.0365427,2020-07-22,26.7,1.0
38.8950368,-77.0365427,2020-07-23,27.1,1.0
38.8950368,-77.0365427,2020-07-24,26.2,1.0
38.8950368,-77.0365427,2020-07-26,30.1,0.0
38.8950368,-77.0365427,2020-07-28,30.3,0.0
38.8950368,-77.0365427,2020-07-29,28.8,0.0
38.8950368,-77.0365427,2020-07-30,29.8,1.0
38.8950368,-77.0365427,2020-07-31,24.7,1.0
38.8950368,-77.0365427,2020-08-01,27.0,0.0
38.8950368,-77.0365427,2020-08-03,27.6,1.0
38.8950368,-77.0365427,2020-08-04,24.4,1.0
38.8950368,-77.0365427,2020-08-05,26.2,0.0
38.8950368,-77.0365427,2020-08-06,26.4,1.0
38.8950368,-77.0365427,2020-08-08,25.5,0.0
38.8950368,-77.0365427,2020-08-10,28.2,0.0
38.8950368,-77.0365427,2020-08-11,28.1,0.0
38.8950368,-77.0365427,2020-08-12,27.9,1.0
38.8950368,-77.0365427,2020-08-13,25.8,1.0
38.8950368,-77.0365427,2020-08-14,26.3,1.0
38.8950368,-77.0365427,2020-08-15,25.1,1.0
38.8950368,-77.0365427,2020-08-16,21.8,1.0
38.8950368,-77.0365427,2020-08-17,23.1,1.0
38.8950368,-77.0365427,2020-08-18,24.5,0.0
38.8950368,-77.0365427,2020-08-19,24.4,1.0
38.8950368,-77.0365427,2020-08-20,24.4,0.0
38.8950368,-77.0365427,2020-08-21,24.6,0.0
38.8950368,-77.0365427,2020-08-22,25.8,0.0
38.8950368,-77.0365427,2020-08-23,26.9,0.0
38.8950368,-77.0365427,2020-08-24,27.4,1.0
38.8950368,-77.0365427,2020-08-26,26.3,0.0
38.8950368,-77.0365427,2020-08-27,28.2,0.0
38.8950368,-77.0365427,2020-08-28,28.9,1.0
38.8950368,-77.0365427,2020-08-29,25.2,1.0
38.8950368,-77.0365427,2020-08-30,25.2,0.0
38.8950368,-77.0365427,2020-08-31,23.1,1.0
38.8950368,-77.0365427,2020-09-01,22.7,1.0
38.8950368,-77.0365427,2020-09-02,26.2,1.0
38.8950368,-77.0365427,2020-09-03,28.0,1.0
38.8950368,-77.0365427,2020-09-04,26.9,0.0
38.8950368,-77.0365427,2020-09-05,23.5,0.0
38.8950368,-77.0365427,2020-09-06,22.8,0.0
38.8950368,-77.0365427,2020-09-09,24.4,1.0
38.8950368,-77.0365427,2020-09-10,25.1,1.0
38.8950368,-77.0365427,2020-09-12,22.6,0.0
38.8950368,-77.0365427,2020-09-14,23.9,0.0
38.8950368,-77.0365427,2020-09-15,17.9,0.0
38.8950368,-77.0365427,2020-09-16,17.7,0.0
38.8950368,-77.0365427,2020-09-17,20.6,1.0
38.8950368,-77.0365427,2020-09-18,20.8,1.0
38.8950368,-77.0365427,2020-09-20,14.4,0.0
38.8950368,-77.0365427,2020-09-21,14.6,0.0
38.8950368,-77.0365427,2020-09-22,15.1,0.0
38.8950368,-77.0365427,2020-09-23,19.6,0.0
38.8950368,-77.0365427,2020-09-24,19.5,0.0
38.8950368,-77.0365427,2020-09-26,19.1,1.0
38.8950368,-77.0365427,2020-09-27,21.7,1.0
38.8950368,-77.0365427,2020-09-28,22.2,1.0
38.8950368,-77.0365427,2020-09-29,22.8,1.0
38.8950368,-77.0365427,2020-09-30,16.9,1.0
38.8950368,-77.0365427,2020-10-01,18.2,1.0
38.8950368,-77.0365427,2020-10-02,16.6,1.0
38.8950368,-77.0365427,2020-10-04,14.8,0.0
38.8950368,-77.0365427,2020-10-05,16.5,1.0
38.8950368,-77.0365427,2020-10-06,15.8,0.0
38.8950368,-77.0365427,2020-10-07,19.1,0.0
38.8950368,-77.0365427,2020-10-08,19.2,0.0
38.8950368,-77.0365427,2020-10-12,17.4,1.0
38.8950368,-77.0365427,2020-10-13,16.6,0.0
38.8950368,-77.0365427,2020-10-14,16.0,0.0
38.8950368,-77.0365427,2020-10-15,18.0,0.0
38.8950368,-77.0365427,2020-10-17,12.6,0.0
38.8950368,-77.0365427,2020-10-20,18.1,0.0
38.8950368,-77.0365427,2020-10-22,20.4,0.0
38.8950368,-77.0365427,2020-10-23,20.4,0.0
38.8950368,-77.0365427,2020-10-24,19.4,0.0
38.8950368,-77.0365427,2020-10-26,11.5,0.0
38.8950368,-77.0365427,2020-10-27,15.9,0.0
38.8950368,-77.0365427,2020-10-28,18.2,0.0
38.8950368,-77.0365427,2020-10-29,16.2,1.0
38.8950368,-77.0365427,2020-10-30,10.9,1.0
38.8950368,-77.0365427,2020-10-31,8.7,0.0
38.8950368,-77.0365427,2020-11-01,10.8,1.0
38.8950368,-77.0365427,2020-11-02,7.4,0.0
38.8950368,-77.0365427,2020-11-03,10.2,0.0
38.8950368,-77.0365427,2020-11-04,11.2,0.0
38.8950368,-77.0365427,2020-11-05,13.2,0.0
38.8950368,-77.0365427,2020-11-06,13.9,0.0
38.8950368,-77.0365427,2020-11-07,14.2,0.0
38.8950368,-77.0365427,2020-11-08,15.2,0.0
38.8950368,-77.0365427,2020-11-09,16.3,0.0
38.8950368,-77.0365427,2020-11-10,17.1,0.0
38.8950368,-77.0365427,2020-11-11,18.4,1.0
38.8950368,-77.0365427,2020-11-14,11.6,0.0
38.8950368,-77.0365427,2020-11-16,13.8,0.0
38.8950368,-77.0365427,2020-11-17,9.4,0.0
38.8950368,-77.0365427,2020-11-18,4.7,0.0
38.8950368,-77.0365427,2020-11-22,13.1,0.0
38.8950368,-77.0365427,2020-11-23,12.0,1.0
38.8950368,-77.0365427,2020-11-25,9.5,1.0
38.8950368,-77.0365427,2020-11-26,14.7,1.0
38.8950368,-77.0365427,2020-11-27,13.4,0.0
38.8950368,-77.0365427,2020-11-28,12.3,0.0
38.8950368,-77.0365427,2020-11-29,8.9,0.0
38.8950368,-77.0365427,2020-11-30,13.5,1.0
38.8950368,-77.0365427,2020-12-01,8.4,1.0
38.8950368,-77.0365427,2020-12-03,5.8,0.0
38.8950368,-77.0365427,2020-12-04,9.7,1.0
38.8950368,-77.0365427,2020-12-05,8.4,1.0
38.8950368,-77.0365427,2020-12-07,2.4,0.0
38.8950368,-77.0365427,2020-12-09,2.6,0.0
38.8950368,-77.0365427,2020-12-10,4.3,0.0
38.8950368,-77.0365427,2020-12-11,7.6,0.0
38.8950368,-77.0365427,2020-12-12,9.6,0.0
38.8950368,-77.0365427,2020-12-13,12.8,0.0
38.8950368,-77.0365427,2020-12-15,3.2,0.0
38.8950368,-77.0365427,2020-12-18,1.8,0.0
38.8950368,-77.0365427,2020-12-19,0.4,0.0
38.8950368,-77.0365427,2020-12-20,3.7,0.0
38.8950368,-77.0365427,2020-12-21,5.3,1.0
38.8950368,-77.0365427,2020-12-22,7.1,1.0
38.8950368,-77.0365427,2020-12-23,4.9,0.0
38.8950368,-77.0365427,2020-12-24,9.7,1.0
38.8950368,-77.0365427,2020-12-25,5.9,1.0
38.8950368,-77.0365427,2020-12-26,-2.1,0.0
38.8950368,-77.0365427,2020-12-28,5.2,0.0
38.8950368,-77.0365427,2020-12-29,5.1,0.0
38.8950368,-77.0365427,2020-12-30,2.6,0.0
38.8950368,-77.0365427,2020-12-31,8.9,0.0
38.8950368,-77.0365427,2021-01-02,6.2,0.0
38.8950368,-77.0365427,2021-01-03,5.6,1.0
38.8950368,-77.0365427,2021-01-04,4.5,0.0
38.8950368,-77.0365427,2021-01-05,5.3,1.0
38.8950368,-77.0365427,2021-01-06,4.8,0.0
38.8950368,-77.0365427,2021-01-08,2.6,0.0
38.8950368,-77.0365427,2021-01-09,2.9,0.0
38.8950368,-77.0365427,2021-01-10,5.2,0.0
38.8950368,-77.0365427,2021-01-12,3.1,0.0
38.8950368,-77.0365427,2021-01-16,6.7,0.0
38.8950368,-77.0365427,2021-01-17,4.4,0.0
38.8950368,-77.0365427,2021-01-21,3.3,0.0
38.8950368,-77.0365427,2021-01-23,2.0,0.0
38.8950368,-77.0365427,2021-01-24,-1.1,0.0
38.8950368,-77.0365427,2021-01-25,2.7,1.0
38.8950368,-77.0365427,2021-01-26,1.1,1.0
38.8950368,-77.0365427,2021-01-27,4.1,0.0
38.8950368,-77.0365427,2021-01-29,-1.8,0.0
38.8950368,-77.0365427,2021-01-30,-0.7,0.0
38.8950368,-77.0365427,2021-01-31,0.1,1.0
38.8950368,-77.0365427,2021-02-01,-0.4,1.0
38.8950368,-77.0365427,2021-02-02,1.2,1.0
38.8950368,-77.0365427,2021-02-04,3.4,0.0
38.8950368,-77.0365427,2021-02-05,7.3,1.0
38.8950368,-77.0365427,2021-02-06,5.8,0.0
38.8950368,-77.0365427,2021-02-07,4.6,1.0
38.8950368,-77.0365427,2021-02-09,3.0,0.0
38.8950368,-77.0365427,2021-02-11,1.6,1.0
38.8950368,-77.0365427,2021-02-12,-0.5,0.0
38.8950368,-77.0365427,2021-02-13,-0.8,1.0
38.8950368,-77.0365427,2021-02-14,-0.1,0.0
38.8950368,-77.0365427,2021-02-15,3.1,1.0
38.8950368,-77.0365427,2021-02-17,-0.6,0.0
38.8950368,-77.0365427,2021-02-18,-1.1,1.0
38.8950368,-77.0365427,2021-02-19,0.5,1.0
38.8950368,-77.0365427,2021-02-21,-0.8,0.0
38.8950368,-77.0365427,2021-02-25,10.9,0.0
38.8950368,-77.0365427,2021-02-27,5.8,1.0
38.8950368,-77.0365427,2021-02-28,7.9,1.0
38.8950368,-77.0365427,2021-03-01,8.3,1.0
38.8950368,-77.0365427,2021-03-02,4.1,0.0
38.8950368,-77.0365427,2021-03-03,6.2,0.0
38.8950368,-77.0365427,2021-03-05,2.2,0.0
38.8950368,-77.0365427,2021-03-06,3.9,0.0
38.8950368,-77.0365427,2021-03-07,3.4,0.0
38.8950368,-77.0365427,2021-03-08,4.9,0.0
38.8950368,-77.0365427,2021-03-09,10.3,0.0
38.8950368,-77.0365427,2021-03-11,16.6,0.0
38.8950368,-77.0365427,2021-03-12,17.5,0.0
38.8950368,-77.0365427,2021-03-13,13.2,0.0
